Name	1	2	3	4	5	6	7	8	9	10
ADD2	-0.001515	-0.000454	0.0003386	-0.0003132	-0.0001715	-0.0007772	-0.001011	0.001041	NaN	0.0002097
ADD3	0.005152	0.008265	0.008226	0.009182	0.008112	0.008303	-0.001052	-0.00194	NaN	0.001928
ADH1A	0.002544	0.003655	0.001112	0.0009882	-8.17e-05	0.0003155	-0.000714	0.002978	NaN	-0.0005927
ADH1B	-0.005289	8.781e-05	0.001806	0.002584	-0.0002659	-0.0008012	0.0008869	0.001309	NaN	0.001234
ADH1C	-0.0002127	0.003211	-0.0002892	-0.002962	0.002759	0.002878	-0.0002902	0.001599	NaN	-0.0002486
ADH5	0.0002771	-0.001791	-0.001848	-0.001026	-0.0001811	0.0002913	0.002315	-0.002053	NaN	-0.001306
ADH6	0.002016	0.002131	0.001186	0.0009926	0.0008622	0.0009153	-0.001773	0.001465	NaN	0.001508
ADH7	-0.0004532	-0.0002738	-0.0005805	-0.0004475	0.002774	0.002996	0.00293	-1.611e-05	NaN	-0.0004234
ADI1	-0.007256	-0.001194	-0.00127	0.004332	-0.001216	0.002961	-0.00252	-0.002927	NaN	-0.005717
ADIPOQ	-0.007268	-0.001713	-0.004733	-0.003128	-0.0004439	0.00299	-0.001004	-0.0004829	NaN	-0.001188
ADIPOR1	0.004967	0.00671	0.004962	0.003732	0.002603	0.004486	0.007737	0.005406	NaN	0.002057
ADIPOR2	0.005416	0.006921	0.006278	0.006878	0.002934	-0.0007456	0.007473	-0.0006003	NaN	0.001334
ADK	-0.004431	-0.005769	-0.005887	-0.005758	-0.002906	-0.002263	-0.003029	0.002537	NaN	-0.001612
ADM	-0.003464	-0.004191	-0.001144	-0.00464	-0.001348	-0.01098	-0.0004138	0.001486	NaN	-0.005005
ADM2	-0.0001791	-0.0006265	0.0003021	-0.0005904	0.0004672	0.0003246	7.037e-05	0.0006392	NaN	0.0007277
ADNP	-7.161e-05	-0.003492	-0.004311	-0.004518	-0.001059	-0.002988	-0.00212	-0.003031	NaN	-0.004155
ADNP2	-0.0008709	-0.0002437	-0.00268	-0.002718	-0.001438	-0.001503	0.001923	0.003553	NaN	0.0001191
ADO	-0.003938	-0.009438	-0.002444	-0.004031	-0.0008215	0.003425	0.001274	-0.001456	NaN	-0.00308
ADORA1	-0.0003598	0.001543	0.0009852	-0.001321	0.0005071	0.0009741	0.001341	0.0009381	NaN	0.001206
ADORA2B	-0.005028	-0.008174	-0.009296	-0.007176	-0.009466	-0.006307	-0.001994	0.004353	NaN	-0.002895
ADORA3	0.004287	0.005721	0.005415	0.006678	0.004991	0.006364	0.006123	0.004365	NaN	0.001508
ADPGK	-0.0002643	-0.0002446	-0.001027	0.0006966	0.0001326	0.001108	0.001122	-0.001959	NaN	-0.001358
ADPRH	0.0007702	0.000362	0.001178	-0.0008762	0.0009886	0.0008988	0.001251	0.001343	NaN	-0.0001105
ADRA1A	0.0002887	0.0007847	0.0003009	-0.0009099	7.436e-05	-0.0002927	0.0007579	0.0007594	NaN	0.0002646
ADRA1B	-0.0002077	-0.0001208	-0.0001571	-0.00013	0.0004846	-0.0004438	0.001407	0.001095	NaN	0.0006965
ADRA1D	0.0009845	0.001365	0.0003723	-0.0002882	0.0009171	-2.947e-06	0.0008681	0.001034	NaN	0.0008456
ADRA2A	-0.0008808	0.001771	-0.001469	-0.0007667	0.001605	-0.0007592	-0.004512	0.0009309	NaN	0.0009111
ADRA2B	-3.475e-05	0.0003515	-0.0008126	-0.001769	0.0007822	0.0007471	0.0001	0.001148	NaN	-0.001037
ADRA2C	0.003568	0.004784	0.001964	0.0004556	0.001091	-0.0004792	0.001893	0.002339	NaN	0.001823
ADRB1	-0.000679	-2.313e-05	-0.0002608	-0.0004861	0.0005407	0.0004393	0.0004993	0.0005243	NaN	0.001209
ADRB2	0.000572	0.0001478	3.883e-05	-0.008021	0.0005465	0.0006972	0.005093	0.002312	NaN	0.001619
ADRB3	-1.025e-05	-0.0003004	-0.001325	-0.0007449	0.0006502	0.001059	0.0002311	3.321e-05	NaN	0.0002546
ADRBK1	0.001434	0.001395	0.001347	-0.001599	0.0004805	-4.888e-05	0.001028	0.001332	NaN	-2.434e-05
ADRBK2	0.002339	0.00223	0.0001551	-0.001536	0.002228	0.002983	0.0007067	0.002415	NaN	-0.001377
ADRM1	-0.005307	-0.005195	-0.002064	-0.008186	-0.005969	-0.006738	-0.0002874	0.001372	NaN	-0.00204
ADSL	-0.00697	-0.00888	-0.006337	-0.004945	-0.006068	-0.002414	-0.007138	-0.006833	NaN	-0.004704
ADSS	0.0008746	0.002273	0.002854	0.00411	0.001189	0.004557	0.00129	-0.002336	NaN	0.001638
AEBP1	-0.008785	-0.004392	0.001177	-0.001285	-0.005544	-0.008188	-0.01063	-0.001962	NaN	-0.001306
AEN	-0.003544	-0.002106	-0.004045	-0.004856	-0.005048	-0.004623	0.0004121	0.006503	NaN	0.001116
AES	0.003416	0.006346	0.007648	0.002513	0.001344	-0.001618	-0.005325	-0.001397	NaN	0.0006282
AFAP1	0.0003044	-0.0006491	-0.0006606	-0.00124	0.0003734	-0.0007683	-0.001772	0.0007841	NaN	-0.0006846
AFF1	0.002641	0.003795	0.00176	0.002271	0.002254	0.002182	0.002571	7.53e-05	NaN	0.001454
AFF2	0.0002833	0.0002878	-0.0005749	-0.001588	0.0002636	0.0004473	0.0008554	0.001111	NaN	-0.0007043
AFF3	-2.574e-05	0.0007111	0.001078	0.0001786	0.0008883	0.0003627	0.001368	0.002117	NaN	0.0007616
AFF4	0.002795	0.0009936	-0.001738	-0.001284	-0.001043	-0.0004989	-0.0006575	0.004552	NaN	-9.115e-05
AFG3L2	-0.001574	-0.003934	-0.004723	-0.002229	-3.525e-05	0.001548	0.005408	0.001863	NaN	0.0004415
AFM	0.0001092	0.0002619	0.0002019	-0.0001646	-0.002841	-0.003905	-0.001783	0.001687	NaN	0.001054
AFP	-0.005348	-0.001608	0.000249	-0.001925	0.002311	0.0003838	0.001025	0.001145	NaN	-0.0007076
AFTPH	0.002563	0.003099	0.003781	0.003403	0.002675	0.00285	0.005254	0.0002467	NaN	0.001199
AGA	0.0005436	0.0007421	-0.00114	0.001984	0.003285	0.005521	0.001235	0.0001019	NaN	-0.001295
AGAP1	-0.005159	-0.004185	-0.004137	-0.003825	-0.002713	0.00253	-0.005927	0.002559	NaN	-0.003138
AGAP2	0.0003632	0.00162	0.0007562	2.349e-05	0.0003509	0.0003138	0.001032	0.001705	NaN	0.001374
AGBL2	0.001703	0.001816	-0.000186	0.0003802	-0.0002592	0.000871	-0.0004023	0.0003349	NaN	-0.001133
AGBL3	-0.0004234	-0.000101	-0.0004548	-0.001511	0.0001586	-0.0002618	0.0008863	0.001112	NaN	-0.0002646
AGBL5	0.002781	0.001385	0.0009225	0.003583	0.003724	0.002652	0.001405	-0.004602	NaN	0.001283
AGER	0.0009012	-0.0006318	-0.000369	-0.003304	0.00216	0.001121	0.002544	-0.0003824	NaN	0.001221
AGFG1	-0.00162	-0.001132	-0.003397	-0.001251	0.0002105	-0.001024	-0.0005629	-0.0001307	NaN	-0.001685
AGFG2	0.002018	0.001973	0.001704	0.001357	0.001416	0.001473	0.001493	0.00151	NaN	0.0005913
AGGF1	-0.001184	-0.0008187	-0.0002971	-0.00093	0.000644	0.0007988	0.001126	0.000215	NaN	-0.0004452
AGK	-0.004365	-0.004856	-0.005562	-0.005983	-0.003375	-0.001207	-0.002051	0.0004701	NaN	-0.002231
AGL	-0.001465	0.001469	-0.0008925	-0.001101	0.001917	0.003732	0.0003457	0.001238	NaN	0.000565
AGMAT	0.0003871	9.974e-05	-0.0006207	-0.0004752	9.155e-05	-0.0001241	-0.0005184	0.001205	NaN	-0.00104
AGPAT1	0.002543	-1.198e-06	0.0005648	6.918e-05	-0.0002501	-8.697e-05	-0.0002182	-0.001317	NaN	-0.001441
AGPAT2	-0.003212	-0.001138	-0.001131	-0.003358	-0.0006581	-0.0001228	-0.003283	-0.0005987	NaN	0.0006011
AGPAT3	0.0005268	0.0007499	8.889e-05	-0.0005382	-0.0007545	0.0007067	0.0004995	0.003361	NaN	0.0009587
AGPAT4	-0.0002382	-0.0004391	-0.0002399	-0.001532	-0.001089	-0.001454	0.0009394	0.002003	NaN	-0.0004282
AGPAT5	-0.005764	-0.008183	-0.007664	-0.001579	-0.004641	-0.003826	0.0006555	0.001823	NaN	-0.005731
AGPS	0.002659	0.0009691	0.001684	-0.001134	-0.0007517	0.0009189	-0.0002197	0.002086	NaN	0.001261
AGR2	-0.004421	-0.004507	-0.005651	-0.005396	-0.002781	0.006198	0.0009671	-0.00373	NaN	-0.0003155
AGRN	0.003051	0.001614	0.001289	0.001209	0.001045	4.449e-05	0.0008548	-0.0007135	NaN	0.0002489
AGRP	0.0004407	-0.0004898	4.483e-05	-6.623e-05	0.0003433	-0.0005035	-0.0002002	0.001374	NaN	-9.595e-05
AGT	-0.004431	-0.004072	-0.0006663	-0.006921	0.002497	0.007305	0.007784	0.0119	NaN	0.004331
AGTPBP1	0.001317	0.001043	0.0004318	0.0009795	-0.0007063	-0.0003812	0.001691	0.002632	NaN	-0.0001021
AGTR1	0.001547	0.004023	0.003988	0.001504	-0.002772	-0.001949	-0.00165	-0.001655	NaN	0.002073
AGTR2	0.0001535	0.0004862	0.0007296	0.0002	7.338e-05	-0.0002363	0.001424	0.00158	NaN	0.0004737
AGXT	-3.875e-05	-1.957e-05	0.0004235	-0.0004055	-0.001872	-0.001668	-0.0002573	0.001487	NaN	0.0005656
AGXT2L1	0.003287	0.003757	0.003903	0.001783	0.002444	0.003139	0.006721	0.004824	NaN	0.002436
AHCTF1	0.0002394	0.001089	-0.0009858	-0.0004946	-0.002694	-0.0007922	0.003304	0.004659	NaN	0.001159
AHCY	-0.006515	-0.00989	-0.008698	-0.009051	-0.003976	0.0003931	-0.002908	-0.001761	NaN	-0.003501
AHCYL1	-0.0006219	0.001777	0.001004	0.001925	0.002338	0.004162	0.003125	0.001031	NaN	0.004325
AHCYL2	-0.001088	0.0002721	-0.001569	-0.001737	0.003625	0.001499	0.004967	0.003728	NaN	-0.00204
AHDC1	0.000593	0.001241	0.0005096	0.0004062	0.001671	6.943e-06	0.001384	0.001236	NaN	0.002136
AHI1	0.001246	0.001619	0.001682	0.002332	-0.0003833	-0.001283	0.0007166	0.001405	NaN	0.0008462
AHNAK	0.004252	0.005035	0.002704	0.003763	0.002146	0.0005344	-0.001426	-0.002132	NaN	-0.001442
AHNAK2	0.008736	0.009718	0.005889	0.001322	0.001941	-0.001006	0.001933	0.007641	NaN	-0.0008756
AHR	0.004001	0.007241	0.007995	0.011	0.0001212	0.001895	-0.001791	-0.0009257	NaN	0.002022
AHSA1	-0.002651	-0.003458	-0.001042	0.0001897	-0.001184	-0.001458	0.00445	0.0003812	NaN	0.0006628
AHSG	0.001076	0.004246	0.005773	0.002536	-0.001006	0.0001502	0.00228	0.006937	NaN	0.001495
AHSP	-0.000577	0.002267	-0.001598	0.00135	0.001112	-0.0004861	0.004296	0.001079	NaN	0.000765
AICDA	0.002042	0.001516	-0.001608	-0.003855	0.0002909	-0.0002133	0.000659	0.0003631	NaN	-0.002805
AIDA	-0.002694	-0.003217	-0.005047	-0.001806	0.0003058	0.00133	-0.001963	-0.001964	NaN	-0.001001
AIF1	0.007639	0.006229	0.003593	0.003252	0.004189	0.005712	0.006082	0.00546	NaN	0.001986
AIFM1	-0.004581	-0.004036	-0.004427	-0.0003042	-5.092e-06	0.002681	-6.451e-05	-0.001591	NaN	0.001138
AIM1	-0.003444	-0.002485	0.0009627	-0.0003068	0.000104	-0.002829	-0.006454	-0.01082	NaN	-0.0008507
AIM1L	-0.001824	-0.000726	0.0003403	0.0004485	0.001452	-0.0005154	-0.0007572	-0.00023	NaN	-0.001293
AIM2	-0.002872	-0.0007826	0.0001739	0.001405	-0.0008356	-0.0007416	0.003206	0.004992	NaN	-0.002772
AIMP1	-0.002484	-0.001841	-0.002345	-0.001346	-0.0018	0.00064	0.0001071	0.001183	NaN	-0.0002277
AIMP2	-0.006182	-0.003573	-0.003202	-0.003378	-0.0008165	-0.002152	-0.001291	-0.0005267	NaN	-0.001184
AIP	0.002291	0.00308	0.005255	0.002184	-0.0003904	0.001034	0.004574	0.002713	NaN	0.00226
AIPL1	0.001059	0.002306	0.001794	0.0003736	0.0007587	0.001074	0.001736	0.002792	NaN	0.0005381
AIRE	-0.0001261	0.0005114	0.001201	0.0004474	-0.0002539	-0.0003186	-0.0003426	0.00124	NaN	0.0004743
AJAP1	-0.00097	0.001165	0.001373	0.001214	-0.0009479	-0.001393	0.0001977	0.003418	NaN	0.0002657
AK1	-0.004936	-0.003672	-0.005662	-0.004775	0.0002204	0.001428	-0.002799	-0.002077	NaN	-0.001711
AK2	-0.006239	-0.00614	-0.006668	-0.005541	-0.002705	-0.002297	-0.001894	-0.0007801	NaN	-0.001656
AK4	-0.01489	-0.01798	-0.01215	-0.0132	-0.006509	-0.008383	-0.003891	0.003253	NaN	-0.00579
AK5	0.00559	0.005895	0.002397	0.003582	0.001546	0.00317	0.0003983	0.001779	NaN	0.0002103
AKAP1	-0.004374	-0.002806	-0.001025	-0.004484	-0.00155	-0.001973	-0.001183	-0.000295	NaN	-0.000364
AKAP10	0.002451	0.002585	0.002455	0.002138	0.002939	0.001817	0.004129	0.0001842	NaN	-0.0002922
AKAP11	0.001988	0.002685	0.002328	0.0004554	0.002312	0.002199	0.003138	0.0004341	NaN	-0.0003909
AKAP12	-0.01259	-0.01121	-0.006307	-1.923e-05	-0.01033	-0.01168	-0.0153	-0.001426	NaN	-0.008546
AKAP13	0.002268	0.004011	0.004024	0.003228	0.002043	0.0008693	0.0005739	0.0007924	NaN	0.001151
AKAP17A	0.004995	0.004364	0.003394	0.0002	0.003072	0.0008745	0.006607	0.005028	NaN	0.002168
AKAP3	-0.0003849	0.0009083	0.00207	0.001473	-0.0008053	-0.0002344	7.29e-05	0.001571	NaN	2.607e-05
AKAP4	-0.001005	0.0002675	-7.212e-05	-0.0004311	0.0009448	0.001174	0.0009376	0.0002667	NaN	0.0004029
AKAP5	-0.0002957	-0.000586	-0.001529	-0.001359	0.0002048	-0.0002791	-0.0004369	0.001085	NaN	7.71e-05
AKAP6	-0.0008452	0.0002113	0.000778	0.0006239	-0.0001905	-0.0001358	-4.401e-05	0.000647	NaN	0.0001479
AKAP7	0.002434	0.0003454	-0.00156	-0.00271	0.002865	0.002899	0.0007266	-0.002783	NaN	-0.0006081
AKAP8	0.0002324	0.0002628	0.0002089	-0.0005686	-0.001422	-0.0007052	0.001415	0.002732	NaN	-0.0003343
AKAP8L	0.00306	0.00633	0.003971	0.001126	0.001725	0.002778	0.005063	0.004282	NaN	0.001967
AKAP9	0.003431	0.004373	0.002168	0.002261	-0.0001322	-0.001396	-0.0003024	0.002544	NaN	0.0006951
AKIP1	-0.003522	-0.003678	-0.002162	-0.001611	-0.0009119	-0.001187	-0.001975	-0.0008323	NaN	-0.002159
AKIRIN1	-0.002594	0.001093	0.0005653	-0.001274	-0.0001175	0.0004324	0.0006401	0.001868	NaN	0.0006172
AKIRIN2-AS1	0.0003438	0.0002309	-2.967e-05	-0.001589	-0.0001534	5.371e-05	0.0004743	0.00107	NaN	-0.0001946
AKR1A1	0.003612	0.001986	0.002774	0.002981	0.00557	0.007297	0.004951	-0.003155	NaN	0.002853
AKR1B1	-0.004915	-0.005444	-0.002266	0.00263	0.001016	-0.002781	-0.001579	-0.00586	NaN	-0.003386
AKR1B10	-0.01582	-0.01617	-0.01399	-0.007685	0.008408	0.00502	0.008499	-0.005305	NaN	-0.003583
AKR1C1	-0.007358	-0.004144	-0.007153	-0.003713	0.005783	0.007743	0.01137	-0.0008589	NaN	0.001571
AKR1C2	-0.009156	-0.005702	-0.01051	-0.00403	0.006198	0.009246	0.01153	-0.002465	NaN	0.001943
AKR1C3	-0.01617	-0.009257	-0.01209	-0.004345	0.007512	0.008176	0.004772	-0.003596	NaN	0.004303
AKR1C4	0.004642	0.00506	0.005448	0.005159	0.002067	0.002639	0.00331	0.003757	NaN	0.003746
AKR1D1	0.0003747	-0.0002565	-0.0005256	-0.0003263	0.0003842	-0.0005994	0.0009568	-0.0008724	NaN	0.0005642
AKR7A2	-0.002057	-0.002909	-2.863e-05	-0.0007736	-0.001083	1.07e-05	-0.000729	-0.0007653	NaN	-0.0002976
AKR7A3	0.003122	0.003409	0.006448	0.002821	-0.001437	-0.0001449	0.0009408	0.006342	NaN	0.003405
AKT1	-0.006063	-0.007708	-0.005642	-0.005182	-0.002703	-0.002219	-0.007402	-0.005472	NaN	-0.001251
AKT2	0.000901	0.0003739	0.0001075	-0.001135	-0.00116	-0.0005923	0.0003802	0.002973	NaN	0.0004158
AKT3	0.003263	0.00219	0.001813	0.003606	-0.002641	-0.002364	0.00027	-9.042e-05	NaN	0.003893
AKTIP	-0.00222	-0.00106	-0.003462	-0.001074	0.003617	0.002102	0.0007015	-0.001082	NaN	0.0005183
ALAD	0.002898	0.005773	0.004136	0.002874	0.003972	0.003902	0.003079	0.0007013	NaN	0.000476
ALAS1	-0.003034	-0.002472	0.0002153	-0.003439	0.002855	0.0017	0.005254	0.0001661	NaN	0.0003275
ALAS2	0.001006	0.001546	-0.001669	0.0008721	2.659e-05	0.0001899	0.004892	0.003962	NaN	2.378e-05
ALB	-0.00356	0.004163	0.005319	0.001185	-0.001695	0.0001948	0.002761	0.009196	NaN	0.004823
ALCAM	0.003673	0.0008333	4.808e-05	0.002449	-0.001254	-0.0001729	0.0006018	-0.01437	NaN	0.001475
ALDH18A1	-0.009686	-0.009111	-0.008134	-0.006699	-0.0005817	0.003204	-0.0007754	-0.001623	NaN	-0.003912
ALDH1A1	-0.01029	-0.007774	-0.007636	-0.004769	-0.002972	0.002878	-0.006156	-0.001061	NaN	-0.001056
ALDH1A2	-0.0003031	-0.001765	0.0005076	-0.0001796	-0.005723	-0.003486	-0.001125	-0.001386	NaN	-0.001342
ALDH1A3	0.003975	-0.00233	0.001855	0.004652	-0.01138	-0.01432	-0.01463	-0.005232	NaN	-0.006082
ALDH1B1	-0.0009862	-0.003306	-0.002987	-0.003103	0.0008854	0.0001355	-0.0009364	0.0001637	NaN	-0.0008248
ALDH1L1	0.003062	0.003336	0.003917	0.002371	0.001853	0.002114	0.001375	0.00145	NaN	0.0005027
ALDH2	0.001575	0.008024	0.007368	0.008293	0.01254	0.01539	0.01184	-0.001418	NaN	0.005951
ALDH3A1	0.001157	-0.002989	-0.003608	0.002077	0.01055	0.008595	0.00453	0.0006063	NaN	0.0005176
ALDH3A2	0.005388	0.005199	0.001448	-0.0003377	0.006683	0.008003	0.0105	0.0004672	NaN	0.0008557
ALDH3B1	0.007443	0.004129	0.001678	0.001148	0.004499	0.003386	0.001823	-0.0002014	NaN	0.0006723
ALDH3B2	-0.005038	-0.003177	-0.001306	-0.00355	0.0002013	0.003782	0.001194	-0.001626	NaN	-0.002348
ALDH4A1	-0.000627	0.0008487	0.00241	0.002062	0.002587	0.003656	3.882e-05	-0.001197	NaN	0.00142
ALDH5A1	0.001161	0.001834	0.0008324	0.001336	0.003913	0.003395	0.002942	0.002218	NaN	0.0006281
ALDH6A1	0.009693	0.008086	0.009193	0.00501	0.003316	0.006544	0.003635	0.004233	NaN	0.003762
ALDH7A1	-9.042e-05	0.000763	0.0001958	-0.003718	0.0002461	0.001254	0.0002625	0.002536	NaN	0.001864
ALDH8A1	0.002813	0.003995	0.004538	0.003304	-0.000923	0.0005073	0.002127	0.001354	NaN	0.002456
ALDH9A1	-0.001513	0.0004835	0.001702	0.001195	0.003925	0.004598	0.006257	-0.001578	NaN	0.0005579
ALDOA	-0.005808	-0.009042	-0.007134	-0.008837	-0.001078	-0.003166	0.002532	-7.524e-05	NaN	-0.00226
ALDOAP2	0.001336	0.001201	-0.0006034	-0.001365	0.0007877	0.0001948	0.0003534	3.041e-05	NaN	0.0002668
ALDOB	-0.001735	0.0001815	-0.0002385	0.0001985	-0.002263	-0.002751	-0.0003278	0.001646	NaN	0.0008948
ALDOC	-0.01071	-0.007244	-0.003481	-0.002762	0.0005797	-0.0007653	0.01023	0.0004059	NaN	-0.001404
ALG12	0.002463	0.003637	0.001523	0.001439	0.002513	0.003422	0.001731	-0.0004089	NaN	0.0003877
ALG13	0.003298	0.003923	0.0001536	0.001321	-0.0009742	-0.0002369	0.001115	0.003519	NaN	0.001102
ALG3	-0.002969	-0.003298	-0.001086	0.0005671	-0.0006349	0.00228	0.002977	0.0004047	NaN	0.001142
ALG5	-0.005055	-0.00198	-0.0008475	-0.003486	-0.003924	-0.001198	-0.0005298	0.003574	NaN	0.001545
ALG6	-0.004529	-0.002368	-0.003626	-0.001671	-1.896e-05	0.004103	0.0004007	-0.0004578	NaN	-0.002653
ALG8	-0.004036	-0.001912	-0.003291	-0.006221	-0.002228	0.00303	0.001612	0.005079	NaN	-0.0004454
ALK	-0.0009382	0.0005247	0.001342	0.001353	-2.926e-06	-0.0003479	0.0001753	0.001306	NaN	0.0006131
ALKBH1	0.0007294	0.001297	0.003104	-0.0005372	-0.002355	-0.000812	0.001895	0.002469	NaN	0.0001545
ALKBH4	0.001812	0.003041	0.001241	-0.0005125	0.001061	0.001901	0.001784	0.001629	NaN	0.0007994
ALLC	0.0001082	0.0003773	0.001154	-0.000423	-0.001751	-0.0008278	-0.00159	-0.0006486	NaN	-0.0005947
ALMS1	0.001241	0.00164	0.001953	0.001745	0.002189	0.001271	4.755e-06	-0.0001618	NaN	0.000743
ALOX12	-0.003518	-0.002317	-0.002129	-0.001373	-0.002853	-0.001834	-0.00094	0.001356	NaN	-0.001887
ALOX12B	-0.0003983	0.0002563	0.0001456	-0.0003146	-0.002575	-0.002567	0.000156	0.00285	NaN	-0.0018
ALOX12P2	0.002802	0.002853	0.003255	0.0009615	0.0003606	-8.381e-05	0.002464	0.002736	NaN	0.0007426
ALOX15	0.005156	0.003477	0.002493	0.002637	0.002035	0.002077	0.0007168	-0.0006181	NaN	-0.0002731
ALOX15B	-0.003866	-0.005564	-0.005249	-0.006449	-0.001933	-0.001395	0.001203	-0.003426	NaN	-0.002454
ALOX5	8.642e-05	-0.0006251	-0.003594	-0.0003691	0.004078	0.001214	-0.001822	-0.002608	NaN	-0.002951
ALOX5AP	0.006195	0.004407	0.002104	0.006106	0.003768	0.007328	0.00438	0.0035	NaN	-0.0006373
ALOXE3	-0.0002919	0.0002271	-0.0001047	-0.0008608	-0.001954	-0.001922	0.001441	0.003725	NaN	-0.0008088
ALPI	-0.0003584	0.0005436	0.000117	0.0007173	0.001428	0.0005153	0.0004799	0.0008699	NaN	0.0004818
ALPK1	0.0004788	0.003028	0.001756	-0.0006236	0.002462	0.002113	0.001501	0.001479	NaN	-0.0002127
ALPK3	0.003271	0.005517	0.003732	-0.0001821	0.002785	0.003019	-9.486e-05	-9.043e-05	NaN	0.0004524
ALPL	0.00133	-0.002389	-0.0003709	0.0007469	0.002825	8.987e-06	0.0004736	-0.001238	NaN	0.00216
ALPP	-0.001515	-0.002276	-0.001549	-0.00206	-0.0005602	-0.0009978	-0.0005062	-0.0002344	NaN	-0.0005507
ALPPL2	-0.0005018	0.001202	0.001108	-2.624e-06	0.00084	0.001573	0.0007964	0.0008944	NaN	0.001003
ALS2CL	-0.0007589	-5.484e-05	0.0001191	-0.001614	0.0002417	-0.000478	0.001198	-9.573e-06	NaN	-0.0006263
ALS2CR8	0.001557	0.001891	0.001428	0.0001856	0.002632	0.00227	0.00167	0.0008981	NaN	-0.0006688
ALX1	0.001571	0.003975	0.002246	0.003797	0.002521	0.003212	0.002178	-0.001246	NaN	0.001261
ALX3	0.001125	0.002854	0.00115	0.001664	0.001213	0.001724	0.001465	0.0008491	NaN	0.0007327
ALX4	-0.0004234	-0.0003872	-0.0005129	-0.0004764	0.0004643	-0.0009342	-0.0004699	0.0002773	NaN	0.0004706
AMACR	0.0002885	0.001399	0.001064	0.001796	0.001902	0.002435	0.001418	0.000233	NaN	0.0003511
AMBN	-0.0002805	-1.352e-05	-0.001276	-0.001795	-0.0004762	0.0001218	-0.0008002	0.001592	NaN	-0.0001074
AMBP	0.000159	0.001804	0.001686	-4.188e-05	-0.0001745	0.0004679	0.001278	0.003498	NaN	0.001233
AMBRA1	0.001156	0.002564	0.001915	0.001144	0.0007806	0.000559	0.0033	0.004082	NaN	-0.0008917
AMD1	-0.00626	-0.008271	-0.005183	-0.003406	-0.007252	-0.001963	0.0005274	0.0009149	NaN	-0.0002851
AMDHD2	0.0009433	0.001062	0.005227	0.0007973	0.003017	0.00352	0.005361	0.003517	NaN	0.004926
AMELX	-0.0005913	-0.0005	-0.0005548	-0.001557	0.0001858	-0.0001855	0.000511	0.0002803	NaN	0.0003518
AMELY	0.0001404	0.0003227	-3.425e-05	-0.0001851	0.0005394	0.0008795	0.001218	0.0009276	NaN	0.0008977
AMFR	-0.0005753	0.0008089	0.002862	-0.001069	-0.002357	-0.002223	-0.003782	0.001043	NaN	-0.002615
AMH	0.001502	0.002718	0.003831	0.002877	-0.000535	6.868e-05	0.001322	0.001785	NaN	0.001788
AMHR2	-0.0002434	-0.000712	0.0002562	0.0005825	2.644e-05	-2.23e-05	0.0006114	-0.0008342	NaN	-0.0003527
AMIGO2	-0.004268	-0.007936	-0.00653	-0.003861	-0.004451	-0.01087	-0.0144	-0.01285	NaN	-0.003727
AMMECR1	-0.01077	-0.009521	-0.01042	-0.008682	-0.004731	-0.002132	-0.00464	-0.0001428	NaN	-0.005256
AMN	0.0002487	0.001841	0.00045	0.0003011	0.001358	0.001996	0.002213	0.000944	NaN	0.001423
AMOT	-0.0003479	-0.0006591	-0.0007152	-0.000536	0.0006196	0.0002477	-5.269e-05	-0.0007658	NaN	-0.0007585
AMOTL2	0.008943	0.004994	0.004893	0.004552	-0.003803	-0.009355	-0.006329	0.002898	NaN	0.0008581
AMPD1	-0.0003757	-0.0007697	3.525e-05	-0.000581	0.001332	-0.000741	-0.002243	-0.002248	NaN	-0.002554
AMPD2	-0.0002179	-0.0005249	-0.002165	-0.0002448	-0.000328	3.659e-06	0.002874	0.001489	NaN	0.001213
AMPD3	0.004464	0.005539	0.002668	0.001517	-0.0001573	0.001291	0.005151	0.004165	NaN	0.001417
AMPH	0.0005149	0.0002381	-0.003323	-0.0045	-0.0007762	0.0004934	0.001555	0.005578	NaN	-0.001447
AMT	0.004663	0.005831	0.004965	0.002556	0.001711	0.002516	0.002317	0.003221	NaN	0.002107
AMZ2	-0.00385	-0.002155	-0.003664	-0.00273	0.001586	0.001484	0.004256	-0.001751	NaN	-0.002237
ANAPC1	-0.003456	-0.004898	-0.004133	-0.003222	-0.004766	-0.003148	-0.003334	-0.001784	NaN	-0.001806
ANAPC10	-0.003374	-0.00412	-0.003964	-0.002247	-0.00332	-0.0003027	0.0004801	0.003398	NaN	-0.0006315
ANAPC13	-0.00166	-0.002284	-0.00156	-0.002347	-0.001302	-0.0008023	0.0001375	0.000783	NaN	-0.001506
ANAPC2	0.004077	0.004633	0.004887	0.002462	0.002876	0.00188	0.002665	7.39e-05	NaN	0.002065
ANAPC5	-0.001832	-0.001555	-0.002491	0.0001025	-0.000279	0.00117	-0.0004212	-0.0007881	NaN	0.0009412
ANG	0.01326	0.01068	0.008676	0.005063	0.003363	0.00295	0.006411	0.008071	NaN	0.003442
ANGEL1	0.002158	0.001687	0.002728	0.002629	0.0005525	0.001244	-0.0004969	-0.0007546	NaN	-0.0008917
ANGEL2	0.002322	0.002484	0.001692	0.0006882	0.0006912	0.002294	0.002439	0.00119	NaN	0.000458
ANGPT1	0.001635	0.0004218	0.002364	-0.002702	-0.001124	-0.0004499	-4.68e-05	-0.0007431	NaN	-0.001423
